"cod_eve","nombre_evento","semana","ano","municipio_ocurrencia","departamento_ocurrencia","conteo"
356,"INTENTO DE SUICIDIO",30,"2,021","JAMUNDI","VALLE",1
356,"INTENTO DE SUICIDIO",30,"2,021","LA ARGENTINA","HUILA",1
356,"INTENTO DE SUICIDIO",30,"2,021","LIBANO","TOLIMA",1
356,"INTENTO DE SUICIDIO",30,"2,021","MANZANARES","CALDAS",1
356,"INTENTO DE SUICIDIO",30,"2,021","MARIQUITA","TOLIMA",1
356,"INTENTO DE SUICIDIO",30,"2,021","MEDELLIN","ANTIOQUIA",39
356,"INTENTO DE SUICIDIO",30,"2,021","NILO","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",30,"2,021","PACHO","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",30,"2,021","PUEBLO RICO","RISARALDA",1
356,"INTENTO DE SUICIDIO",30,"2,021","PUERTO COLOMBIA","ATLANTICO",1
356,"INTENTO DE SUICIDIO",30,"2,021","PUPIALES","NARIÑO",1
356,"INTENTO DE SUICIDIO",30,"2,021","RIONEGRO","SANTANDER",1
356,"INTENTO DE SUICIDIO",30,"2,021","SABANETA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",30,"2,021","SANTUARIO","RISARALDA",1
356,"INTENTO DE SUICIDIO",30,"2,021","SOACHA","CUNDINAMARCA",3
356,"INTENTO DE SUICIDIO",30,"2,021","SUSA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",30,"2,021","TAURAMENA","CASANARE",1
356,"INTENTO DE SUICIDIO",30,"2,021","TOCANCIPA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",30,"2,021","TULUA","VALLE",4
356,"INTENTO DE SUICIDIO",30,"2,021","VILLA DEL ROSARIO","NORTE SANTANDER",2
356,"INTENTO DE SUICIDIO",30,"2,021","VILLAVICENCIO","META",6
356,"INTENTO DE SUICIDIO",30,"2,021","YACUANQUER","NARIÑO",1
356,"INTENTO DE SUICIDIO",31,"2,021","ABEJORRAL","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",31,"2,021","AMALFI","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",31,"2,021","ARAUQUITA","ARAUCA",2
356,"INTENTO DE SUICIDIO",31,"2,021","BOSCONIA","CESAR",1
356,"INTENTO DE SUICIDIO",31,"2,021","CALARCA","QUINDIO",2
356,"INTENTO DE SUICIDIO",31,"2,021","CAQUEZA","CUNDINAMARCA",2
356,"INTENTO DE SUICIDIO",31,"2,021","CHIMICHAGUA","CESAR",1
356,"INTENTO DE SUICIDIO",31,"2,021","EL CARMEN DE BOLIVAR","BOLIVAR",3
356,"INTENTO DE SUICIDIO",31,"2,021","FREDONIA","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",31,"2,021","GIRARDOT","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",31,"2,021","JAMUNDI","VALLE",1
356,"INTENTO DE SUICIDIO",31,"2,021","JUAN DE ACOSTA","ATLANTICO",1
356,"INTENTO DE SUICIDIO",31,"2,021","MEDELLIN","ANTIOQUIA",47
356,"INTENTO DE SUICIDIO",31,"2,021","MITU","VAUPES",1
356,"INTENTO DE SUICIDIO",31,"2,021","MOMPOS","BOLIVAR",1
356,"INTENTO DE SUICIDIO",31,"2,021","NEIVA","HUILA",6
356,"INTENTO DE SUICIDIO",31,"2,021","OIBA","SANTANDER",1
356,"INTENTO DE SUICIDIO",31,"2,021","PACHO","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",31,"2,021","PATIA (EL BORDO)","CAUCA",1
356,"INTENTO DE SUICIDIO",31,"2,021","PIVIJAY","MAGDALENA",1
356,"INTENTO DE SUICIDIO",31,"2,021","PLANETA RICA","CORDOBA",1
356,"INTENTO DE SUICIDIO",31,"2,021","SABANETA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",31,"2,021","SAN GIL","SANTANDER",1
356,"INTENTO DE SUICIDIO",31,"2,021","SANDONA","NARIÑO",2
356,"INTENTO DE SUICIDIO",31,"2,021","SANTANDER DE QUILICHAO","CAUCA",4
356,"INTENTO DE SUICIDIO",31,"2,021","SINCELEJO","SUCRE",5
356,"INTENTO DE SUICIDIO",31,"2,021","SONSON","ANTIOQUIA",4
356,"INTENTO DE SUICIDIO",31,"2,021","TAUSA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",31,"2,021","TURBACO","BOLIVAR",3
356,"INTENTO DE SUICIDIO",31,"2,021","VERSALLES","VALLE",1
356,"INTENTO DE SUICIDIO",31,"2,021","VILLAVICENCIO","META",8
356,"INTENTO DE SUICIDIO",32,"2,021","AGUADAS","CALDAS",1
356,"INTENTO DE SUICIDIO",32,"2,021","ARJONA","BOLIVAR",1
356,"INTENTO DE SUICIDIO",32,"2,021","ARMENIA","QUINDIO",7
356,"INTENTO DE SUICIDIO",32,"2,021","BUCARAMANGA","SANTANDER",7
356,"INTENTO DE SUICIDIO",32,"2,021","CACERES","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",32,"2,021","CAJIBIO","CAUCA",1
356,"INTENTO DE SUICIDIO",32,"2,021","CHIA","CUNDINAMARCA",4
356,"INTENTO DE SUICIDIO",32,"2,021","COPACABANA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",32,"2,021","CUCUTA","NORTE SANTANDER",13
356,"INTENTO DE SUICIDIO",32,"2,021","DARIEN","VALLE",1
356,"INTENTO DE SUICIDIO",32,"2,021","EL CERRITO","VALLE",2
356,"INTENTO DE SUICIDIO",32,"2,021","EL PASO","CESAR",1
356,"INTENTO DE SUICIDIO",32,"2,021","EL RETEN","MAGDALENA",1
356,"INTENTO DE SUICIDIO",32,"2,021","ENVIGADO","ANTIOQUIA",4
356,"INTENTO DE SUICIDIO",32,"2,021","FLORENCIA","CAUCA",1
356,"INTENTO DE SUICIDIO",32,"2,021","FLORIDA","VALLE",2
356,"INTENTO DE SUICIDIO",32,"2,021","GALAPA","ATLANTICO",2
356,"INTENTO DE SUICIDIO",32,"2,021","GARZON","HUILA",2
356,"INTENTO DE SUICIDIO",32,"2,021","GIRARDOT","CUNDINAMARCA",3
356,"INTENTO DE SUICIDIO",32,"2,021","IPIALES","NARIÑO",4
356,"INTENTO DE SUICIDIO",32,"2,021","LA CEJA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",32,"2,021","MILAN","CAQUETA",1
356,"INTENTO DE SUICIDIO",32,"2,021","NATAGAIMA","TOLIMA",1
356,"INTENTO DE SUICIDIO",32,"2,021","PASTO","NARIÑO",5
356,"INTENTO DE SUICIDIO",32,"2,021","PONEDERA","ATLANTICO",1
356,"INTENTO DE SUICIDIO",32,"2,021","PUENTE NACIONAL","SANTANDER",1
356,"INTENTO DE SUICIDIO",32,"2,021","PUERTO LOPEZ","META",1
356,"INTENTO DE SUICIDIO",32,"2,021","ROVIRA","TOLIMA",1
356,"INTENTO DE SUICIDIO",32,"2,021","SAN JUAN DE ARAMA","META",1
356,"INTENTO DE SUICIDIO",32,"2,021","SAN LUIS","TOLIMA",1
356,"INTENTO DE SUICIDIO",32,"2,021","SEVILLA","VALLE",2
356,"INTENTO DE SUICIDIO",32,"2,021","SOLEDAD","ATLANTICO",8
356,"INTENTO DE SUICIDIO",32,"2,021","TULUA","VALLE",2
356,"INTENTO DE SUICIDIO",32,"2,021","VALLE DEL GUAMUEZ","PUTUMAYO",2
356,"INTENTO DE SUICIDIO",32,"2,021","VILLA DEL ROSARIO","NORTE SANTANDER",1
356,"INTENTO DE SUICIDIO",32,"2,021","VILLAVICENCIO","META",5
356,"INTENTO DE SUICIDIO",32,"2,021","ZAPAYAN","MAGDALENA",1
356,"INTENTO DE SUICIDIO",32,"2,021","ZONA BANANERA","MAGDALENA",1
356,"INTENTO DE SUICIDIO",33,"2,021","BELLO","ANTIOQUIA",4
356,"INTENTO DE SUICIDIO",33,"2,021","BUGALAGRANDE","VALLE",1
356,"INTENTO DE SUICIDIO",33,"2,021","CHINU","CORDOBA",1
356,"INTENTO DE SUICIDIO",33,"2,021","CIRCASIA","QUINDIO",1
356,"INTENTO DE SUICIDIO",33,"2,021","CUCUNUBA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",33,"2,021","CUCUTA","NORTE SANTANDER",12
356,"INTENTO DE SUICIDIO",33,"2,021","DOSQUEBRADAS","RISARALDA",6
356,"INTENTO DE SUICIDIO",33,"2,021","FLORENCIA","CAQUETA",1
356,"INTENTO DE SUICIDIO",33,"2,021","FLORIDA","VALLE",3
356,"INTENTO DE SUICIDIO",33,"2,021","HATILLO DE LOBA","BOLIVAR",1
356,"INTENTO DE SUICIDIO",33,"2,021","IPIALES","NARIÑO",3
356,"INTENTO DE SUICIDIO",33,"2,021","LOS PATIOS","NORTE SANTANDER",1
356,"INTENTO DE SUICIDIO",33,"2,021","MEDELLIN","ANTIOQUIA",43
356,"INTENTO DE SUICIDIO",33,"2,021","MITU","VAUPES",1
356,"INTENTO DE SUICIDIO",33,"2,021","MOSQUERA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",33,"2,021","SAN AGUSTIN","HUILA",1
356,"INTENTO DE SUICIDIO",33,"2,021","SAN CARLOS","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",33,"2,021","SAN MARTIN","META",2
356,"INTENTO DE SUICIDIO",33,"2,021","SANTANA","BOYACA",1
356,"INTENTO DE SUICIDIO",33,"2,021","SARAVENA","ARAUCA",2
356,"INTENTO DE SUICIDIO",33,"2,021","TENERIFE","MAGDALENA",1
356,"INTENTO DE SUICIDIO",33,"2,021","TOPAIPI","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",33,"2,021","TOTA","BOYACA",1
356,"INTENTO DE SUICIDIO",33,"2,021","TUNJA","BOYACA",3
356,"INTENTO DE SUICIDIO",33,"2,021","VALLE DEL GUAMUEZ","PUTUMAYO",2
356,"INTENTO DE SUICIDIO",33,"2,021","VILLETA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",34,"2,021","ACACIAS","META",1
356,"INTENTO DE SUICIDIO",34,"2,021","ALCALA","VALLE",1
356,"INTENTO DE SUICIDIO",34,"2,021","APARTADO","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",34,"2,021","ARMENIA","QUINDIO",5
356,"INTENTO DE SUICIDIO",34,"2,021","BARRANCABERMEJA","SANTANDER",2
356,"INTENTO DE SUICIDIO",34,"2,021","BOLIVAR","VALLE",1
356,"INTENTO DE SUICIDIO",34,"2,021","CACHIRA","NORTE SANTANDER",1
356,"INTENTO DE SUICIDIO",34,"2,021","CAJAMARCA","TOLIMA",1
356,"INTENTO DE SUICIDIO",34,"2,021","CARTAGENA","BOLIVAR",5
356,"INTENTO DE SUICIDIO",34,"2,021","CAUCASIA","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",34,"2,021","CHITA","BOYACA",1
356,"INTENTO DE SUICIDIO",34,"2,021","EL BANCO","MAGDALENA",1
356,"INTENTO DE SUICIDIO",34,"2,021","FONSECA","GUAJIRA",1
356,"INTENTO DE SUICIDIO",34,"2,021","GARZON","HUILA",3
356,"INTENTO DE SUICIDIO",34,"2,021","GRANADA","META",2
356,"INTENTO DE SUICIDIO",34,"2,021","GUARNE","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",34,"2,021","LA ESTRELLA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",34,"2,021","LORICA","CORDOBA",3
356,"INTENTO DE SUICIDIO",34,"2,021","MACANAL","BOYACA",1
356,"INTENTO DE SUICIDIO",34,"2,021","MONTELIBANO","CORDOBA",1
356,"INTENTO DE SUICIDIO",34,"2,021","OCAÑA","NORTE SANTANDER",3
356,"INTENTO DE SUICIDIO",34,"2,021","PAEZ","CAUCA",1
356,"INTENTO DE SUICIDIO",34,"2,021","PAICOL","HUILA",1
356,"INTENTO DE SUICIDIO",34,"2,021","PASTO","NARIÑO",12
356,"INTENTO DE SUICIDIO",34,"2,021","PEQUE","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",34,"2,021","PEREIRA","RISARALDA",8
356,"INTENTO DE SUICIDIO",34,"2,021","PLANETA RICA","CORDOBA",1
356,"INTENTO DE SUICIDIO",34,"2,021","PUEBLO NUEVO","CORDOBA",2
356,"INTENTO DE SUICIDIO",34,"2,021","RESTREPO","VALLE",1
356,"INTENTO DE SUICIDIO",34,"2,021","SAMANIEGO","NARIÑO",2
356,"INTENTO DE SUICIDIO",34,"2,021","SAN ALBERTO","CESAR",3
356,"INTENTO DE SUICIDIO",34,"2,021","SAN JOSE DEL GUAVIARE","GUAVIARE",2
356,"INTENTO DE SUICIDIO",34,"2,021","SAN PABLO","NARIÑO",1
356,"INTENTO DE SUICIDIO",34,"2,021","SANTA CATALINA","BOLIVAR",1
356,"INTENTO DE SUICIDIO",34,"2,021","SANTANDER DE QUILICHAO","CAUCA",1
356,"INTENTO DE SUICIDIO",34,"2,021","SOCORRO","SANTANDER",1
356,"INTENTO DE SUICIDIO",34,"2,021","TUMACO","NARIÑO",6
356,"INTENTO DE SUICIDIO",34,"2,021","TURBO","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",34,"2,021","VALDIVIA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",35,"2,021","ACACIAS","META",5
356,"INTENTO DE SUICIDIO",35,"2,021","ARMENIA","QUINDIO",7
356,"INTENTO DE SUICIDIO",35,"2,021","BARBOSA","SANTANDER",1
356,"INTENTO DE SUICIDIO",35,"2,021","BELEN","BOYACA",1
356,"INTENTO DE SUICIDIO",35,"2,021","BUCARAMANGA","SANTANDER",4
356,"INTENTO DE SUICIDIO",35,"2,021","CAMPAMENTO","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",35,"2,021","CARTAGENA","BOLIVAR",13
356,"INTENTO DE SUICIDIO",35,"2,021","CERETE","CORDOBA",1
356,"INTENTO DE SUICIDIO",35,"2,021","CIENAGA","MAGDALENA",3
356,"INTENTO DE SUICIDIO",35,"2,021","COROZAL","SUCRE",2
356,"INTENTO DE SUICIDIO",35,"2,021","CUCUTA","NORTE SANTANDER",12
356,"INTENTO DE SUICIDIO",35,"2,021","DAGUA","VALLE",2
356,"INTENTO DE SUICIDIO",35,"2,021","EL ZULIA","NORTE SANTANDER",1
356,"INTENTO DE SUICIDIO",35,"2,021","GRANADA","META",1
356,"INTENTO DE SUICIDIO",35,"2,021","GUACHUCAL","NARIÑO",1
356,"INTENTO DE SUICIDIO",35,"2,021","GUADALUPE","HUILA",1
356,"INTENTO DE SUICIDIO",35,"2,021","HERVEO","TOLIMA",2
356,"INTENTO DE SUICIDIO",35,"2,021","IMUES","NARIÑO",1
356,"INTENTO DE SUICIDIO",35,"2,021","LA DORADA","CALDAS",2
356,"INTENTO DE SUICIDIO",35,"2,021","LA UNION","VALLE",3
356,"INTENTO DE SUICIDIO",35,"2,021","LANDAZURI","SANTANDER",1
356,"INTENTO DE SUICIDIO",35,"2,021","MAGANGUE","BOLIVAR",2
356,"INTENTO DE SUICIDIO",35,"2,021","MORROA","SUCRE",1
356,"INTENTO DE SUICIDIO",35,"2,021","MOTAVITA","BOYACA",1
356,"INTENTO DE SUICIDIO",35,"2,021","ORITO","PUTUMAYO",1
356,"INTENTO DE SUICIDIO",35,"2,021","PALERMO","HUILA",1
356,"INTENTO DE SUICIDIO",35,"2,021","PAMPLONA","NORTE SANTANDER",1
356,"INTENTO DE SUICIDIO",35,"2,021","PASTO","NARIÑO",11
356,"INTENTO DE SUICIDIO",35,"2,021","PAZ DE ARIPORO","CASANARE",1
356,"INTENTO DE SUICIDIO",35,"2,021","PITAL","HUILA",2
356,"INTENTO DE SUICIDIO",35,"2,021","PUEBLO BELLO","CESAR",2
356,"INTENTO DE SUICIDIO",35,"2,021","RAMIRIQUI","BOYACA",1
356,"INTENTO DE SUICIDIO",35,"2,021","REPELON","ATLANTICO",1
356,"INTENTO DE SUICIDIO",35,"2,021","SAN DIEGO","CESAR",1
356,"INTENTO DE SUICIDIO",35,"2,021","SANTA MARTHA","MAGDALENA",9
356,"INTENTO DE SUICIDIO",35,"2,021","SANTUARIO","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",35,"2,021","SOCORRO","SANTANDER",1
356,"INTENTO DE SUICIDIO",35,"2,021","SOLEDAD","ATLANTICO",7
356,"INTENTO DE SUICIDIO",35,"2,021","TIQUISIO (PUERTO RICO)","BOLIVAR",1
356,"INTENTO DE SUICIDIO",35,"2,021","TOGUI","BOYACA",1
356,"INTENTO DE SUICIDIO",35,"2,021","VALLEDUPAR","CESAR",4
356,"INTENTO DE SUICIDIO",35,"2,021","VILLAHERMOSA","TOLIMA",1
356,"INTENTO DE SUICIDIO",36,"2,021","ABEJORRAL","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",36,"2,021","AGUACHICA","CESAR",1
356,"INTENTO DE SUICIDIO",36,"2,021","ALGECIRAS","HUILA",2
356,"INTENTO DE SUICIDIO",36,"2,021","AMALFI","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",36,"2,021","ANSERMANUEVO","VALLE",1
356,"INTENTO DE SUICIDIO",36,"2,021","BARRANCABERMEJA","SANTANDER",2
356,"INTENTO DE SUICIDIO",36,"2,021","BARRANQUILLA","ATLANTICO",19
356,"INTENTO DE SUICIDIO",36,"2,021","BUENAVISTA","BOYACA",1
356,"INTENTO DE SUICIDIO",36,"2,021","CERRITO","SANTANDER",1
356,"INTENTO DE SUICIDIO",36,"2,021","COCORNA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",36,"2,021","CONDOTO","CHOCO",3
356,"INTENTO DE SUICIDIO",36,"2,021","COVEÑAS","SUCRE",1
356,"INTENTO DE SUICIDIO",36,"2,021","CUBARRAL","META",1
356,"INTENTO DE SUICIDIO",36,"2,021","CUMBITARA","NARIÑO",1
356,"INTENTO DE SUICIDIO",36,"2,021","DIBULLA","GUAJIRA",1
356,"INTENTO DE SUICIDIO",36,"2,021","DOSQUEBRADAS","RISARALDA",7
356,"INTENTO DE SUICIDIO",36,"2,021","EL TAMBO","CAUCA",2
356,"INTENTO DE SUICIDIO",36,"2,021","FACATATIVA","CUNDINAMARCA",3
356,"INTENTO DE SUICIDIO",36,"2,021","FALAN","TOLIMA",1
356,"INTENTO DE SUICIDIO",36,"2,021","FLANDES","TOLIMA",1
356,"INTENTO DE SUICIDIO",36,"2,021","FREDONIA","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",36,"2,021","FUSAGASUGA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",36,"2,021","LA CALERA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",36,"2,021","MARQUETALIA","CALDAS",3
356,"INTENTO DE SUICIDIO",36,"2,021","MOMIL","CORDOBA",1
356,"INTENTO DE SUICIDIO",36,"2,021","NECHI","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",36,"2,021","NEIVA","HUILA",3
356,"INTENTO DE SUICIDIO",36,"2,021","PLANETA RICA","CORDOBA",1
356,"INTENTO DE SUICIDIO",36,"2,021","PUERTO SALGAR","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",36,"2,021","PUERTO WILCHES","SANTANDER",3
356,"INTENTO DE SUICIDIO",36,"2,021","QUIPAMA","BOYACA",1
356,"INTENTO DE SUICIDIO",36,"2,021","SALADOBLANCO","HUILA",1
356,"INTENTO DE SUICIDIO",36,"2,021","SANTUARIO","RISARALDA",1
356,"INTENTO DE SUICIDIO",36,"2,021","SEGOVIA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",36,"2,021","TELLO","HUILA",1
356,"INTENTO DE SUICIDIO",36,"2,021","TIMBIO","CAUCA",1
356,"INTENTO DE SUICIDIO",36,"2,021","VILLAMARIA","CALDAS",2
356,"INTENTO DE SUICIDIO",36,"2,021","ZARAGOZA","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",37,"2,021","ACACIAS","META",2
356,"INTENTO DE SUICIDIO",37,"2,021","BELEN DE UMBRIA","RISARALDA",1
356,"INTENTO DE SUICIDIO",37,"2,021","BOLIVAR","VALLE",1
356,"INTENTO DE SUICIDIO",37,"2,021","CABRERA","CUNDINAMARCA",2
356,"INTENTO DE SUICIDIO",37,"2,021","CALI","VALLE",33
356,"INTENTO DE SUICIDIO",37,"2,021","CAUCASIA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",37,"2,021","CHITA","BOYACA",1
356,"INTENTO DE SUICIDIO",37,"2,021","CIENAGA","MAGDALENA",2
356,"INTENTO DE SUICIDIO",37,"2,021","CONVENCION","NORTE SANTANDER",2
356,"INTENTO DE SUICIDIO",37,"2,021","COPACABANA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",37,"2,021","EL CERRITO","VALLE",1
356,"INTENTO DE SUICIDIO",37,"2,021","EL MOLINO","GUAJIRA",1
356,"INTENTO DE SUICIDIO",37,"2,021","GUACARI","VALLE",1
356,"INTENTO DE SUICIDIO",37,"2,021","GUARNE","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",37,"2,021","ITAGUI","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",37,"2,021","LA UNION","NARIÑO",3
356,"INTENTO DE SUICIDIO",37,"2,021","LA VIRGINIA","RISARALDA",3
356,"INTENTO DE SUICIDIO",37,"2,021","LETICIA","AMAZONAS",1
356,"INTENTO DE SUICIDIO",37,"2,021","LORICA","CORDOBA",3
356,"INTENTO DE SUICIDIO",37,"2,021","MANIZALES","CALDAS",9
356,"INTENTO DE SUICIDIO",37,"2,021","MARINILLA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",37,"2,021","MONTENEGRO","QUINDIO",1
356,"INTENTO DE SUICIDIO",37,"2,021","NEIVA","HUILA",2
356,"INTENTO DE SUICIDIO",37,"2,021","OBANDO","VALLE",1
356,"INTENTO DE SUICIDIO",37,"2,021","PALERMO","HUILA",1
356,"INTENTO DE SUICIDIO",37,"2,021","PLANETA RICA","CORDOBA",1
356,"INTENTO DE SUICIDIO",37,"2,021","RETIRO","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",37,"2,021","RIOBLANCO","TOLIMA",1
356,"INTENTO DE SUICIDIO",37,"2,021","RIONEGRO","ANTIOQUIA",4
356,"INTENTO DE SUICIDIO",37,"2,021","SAHAGUN","CORDOBA",2
356,"INTENTO DE SUICIDIO",37,"2,021","SAN AGUSTIN","HUILA",2
356,"INTENTO DE SUICIDIO",37,"2,021","SAN PEDRO","VALLE",1
356,"INTENTO DE SUICIDIO",37,"2,021","SANTA BARBARA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",37,"2,021","SANTA MARTHA","MAGDALENA",4
356,"INTENTO DE SUICIDIO",37,"2,021","SANTANDER DE QUILICHAO","CAUCA",1
356,"INTENTO DE SUICIDIO",37,"2,021","SANTUARIO","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",37,"2,021","SEGOVIA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",37,"2,021","SOATA","BOYACA",1
356,"INTENTO DE SUICIDIO",37,"2,021","SOGAMOSO","BOYACA",7
356,"INTENTO DE SUICIDIO",37,"2,021","SUAN","ATLANTICO",2
356,"INTENTO DE SUICIDIO",37,"2,021","TUMACO","NARIÑO",4
356,"INTENTO DE SUICIDIO",37,"2,021","ZARAGOZA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",38,"2,021","AGRADO","HUILA",1
356,"INTENTO DE SUICIDIO",38,"2,021","AGUAZUL","CASANARE",1
356,"INTENTO DE SUICIDIO",38,"2,021","ALBANIA","GUAJIRA",3
356,"INTENTO DE SUICIDIO",38,"2,021","AMALFI","ANTIOQUIA",2
356,"INTENTO DE SUICIDIO",38,"2,021","ARANZAZU","CALDAS",2
356,"INTENTO DE SUICIDIO",38,"2,021","CAJIBIO","CAUCA",1
356,"INTENTO DE SUICIDIO",38,"2,021","CALDONO","CAUCA",1
356,"INTENTO DE SUICIDIO",38,"2,021","CARMEN DE VIBORAL","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",38,"2,021","CHIA","CUNDINAMARCA",3
356,"INTENTO DE SUICIDIO",38,"2,021","DON MATIAS","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",38,"2,021","EL CAIRO","VALLE",1
356,"INTENTO DE SUICIDIO",38,"2,021","EL CARMEN DE BOLIVAR","BOLIVAR",1
356,"INTENTO DE SUICIDIO",38,"2,021","FLANDES","TOLIMA",1
356,"INTENTO DE SUICIDIO",38,"2,021","FRONTINO","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",38,"2,021","GIRARDOT","CUNDINAMARCA",4
356,"INTENTO DE SUICIDIO",38,"2,021","JAMUNDI","VALLE",2
356,"INTENTO DE SUICIDIO",38,"2,021","JUAN DE ACOSTA","ATLANTICO",2
356,"INTENTO DE SUICIDIO",38,"2,021","LA FLORIDA","NARIÑO",1
356,"INTENTO DE SUICIDIO",38,"2,021","LOS PALMITOS","SUCRE",1
356,"INTENTO DE SUICIDIO",38,"2,021","MITU","VAUPES",2
356,"INTENTO DE SUICIDIO",38,"2,021","NILO","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",38,"2,021","ORTEGA","TOLIMA",1
356,"INTENTO DE SUICIDIO",38,"2,021","PACHO","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",38,"2,021","PALMIRA","VALLE",4
356,"INTENTO DE SUICIDIO",38,"2,021","POPAYAN","CAUCA",6
356,"INTENTO DE SUICIDIO",38,"2,021","PUERTO CAICEDO","PUTUMAYO",1
356,"INTENTO DE SUICIDIO",38,"2,021","SAN ANDRES","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",38,"2,021","SAN GIL","SANTANDER",1
356,"INTENTO DE SUICIDIO",38,"2,021","SAN JERONIMO","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",38,"2,021","SAN LORENZO","NARIÑO",1
356,"INTENTO DE SUICIDIO",38,"2,021","SANTA BARBARA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",38,"2,021","SANTA ROSA DE CABAL","RISARALDA",1
356,"INTENTO DE SUICIDIO",38,"2,021","SANTO TOMAS","ATLANTICO",1
356,"INTENTO DE SUICIDIO",38,"2,021","SOLANO","CAQUETA",1
356,"INTENTO DE SUICIDIO",38,"2,021","TASCO","BOYACA",1
356,"INTENTO DE SUICIDIO",38,"2,021","TOCANCIPA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",38,"2,021","VALLE DEL GUAMUEZ","PUTUMAYO",1
356,"INTENTO DE SUICIDIO",38,"2,021","ZIPAQUIRA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",39,"2,021","ANZOATEGUI","TOLIMA",1
356,"INTENTO DE SUICIDIO",39,"2,021","APIA","RISARALDA",1
356,"INTENTO DE SUICIDIO",39,"2,021","ARJONA","BOLIVAR",2
356,"INTENTO DE SUICIDIO",39,"2,021","ASTREA","CESAR",1
356,"INTENTO DE SUICIDIO",39,"2,021","AYAPEL","CORDOBA",1
356,"INTENTO DE SUICIDIO",39,"2,021","BARICHARA","SANTANDER",1
356,"INTENTO DE SUICIDIO",39,"2,021","CABRERA","CUNDINAMARCA",1
356,"INTENTO DE SUICIDIO",39,"2,021","CAUCASIA","ANTIOQUIA",1
356,"INTENTO DE SUICIDIO",39,"2,021","CIENAGA DE ORO","CORDOBA",1
356,"INTENTO DE SUICIDIO",39,"2,021","CONSACA","NARIÑO",1
356,"INTENTO DE SUICIDIO",39,"2,021","CUMARIBO","VICHADA",1
356,"INTENTO DE SUICIDIO",39,"2,021","EL PLAYON","SANTANDER",1
356,"INTENTO DE SUICIDIO",39,"2,021","EL RETEN","MAGDALENA",1
